cip13,lib_cip13,remboursement_total,boites_delivrees,cout_moyen_boite
3400934197741,IXEL 25MG GELULE 56,558.81,123,4.543170731707317
3400936742659,AMOXICILLINE ZTV 1G CPR DISP 6,559.38,419,1.335035799522673
3400949004096,COVERAM 10MG/10MG CPR(AIP) 90,559.42,28,19.979285714285712
3400935570802,CALCIUM SDZ 500MG PDR ORALE 30,562.1700000000001,241,2.3326556016597513
3400936773356,"SODIUM CHL BLZ 0,9% SOL INJ PO 500ML 1",563.74,148,3.8090540540540543
3400949004911,"FEMARA 2,5MG CPR (AIP) 30",566.3,14,40.449999999999996
3400949016167,"FEMARA 2,5MG CPR (AIP)(PLA IT) 30",566.3,14,40.449999999999996
3400938284263,ONDANSETRON ZEN 8MG CPR DISP 4,567.26,62,9.149354838709677
3400936744080,"CEFTRIAXONE ZEN 0,5G/5ML PDR INJ IV 1",567.55,258,2.1998062015503876
3400935259967,"REVAXIS 1 BOITE DE 1, VACCIN DIPHTERIQUE, TETANIQU",569.36,93,6.1221505376344085
3400930131350,GLUCOSE LAV 5% SOL INJ PP 50ML 1,573.5,370,1.55
3400922414461,DASSELTA 5MG CPR 30,575.82,461,1.249067245119306
3400922135335,ATORVASTATINE ARW 20MG CPR 30,577.41,152,3.7987499999999996
3400949023721,COVERAM 5MG/10MG CPR (AIP) (BBA CZ) 90,581.36,41,14.179512195121951
3400949763764,OMEPRAZOLE ALM 20MG GELULE 14,582.44,425,1.3704470588235296
3400936240209,CIPROFIBRATE MYL 100MG GELULE 30,587.5500000000001,211,2.7845971563981045
3400939278551,IRBESARTAN SUN 150MG CPR PELL 30,588.75,188,3.1316489361702127
3400930035474,ATORVASTATINE ARG 40 MG CPR 30,589.13,139,4.238345323741007
3400949023370,COVERAM 5MG/5MG CPR (AIP) (BBA CZ) 30,590.12,115,5.1314782608695655
3400930126158,PALMIER DE FLORIDE MYL 160MG GELULE 180,596.2900000000001,41,14.543658536585367
3400938626018,PERINDOPRIL ARW 8MG CPR 30,596.8000000000001,184,3.2434782608695656
3400926943202,"FROVATRIPTAN VTS 2,5 MG CPR 2",599.9,357,1.6803921568627451
3400939191690,"ZOLMITRIPTAN ZYF 2,5MG CPR ORODISP 6",601.08,135,4.452444444444445
3400934168475,NUREFLEX 400MG CPR 20,604.82,417,1.4504076738609113
3400937103633,PINAVERIUM SDZ 100MG CPR 30,608.61,456,1.334671052631579
3400934845826,MIFLASONE 200 MICROG PDR INH GELULE 60,610.32,193,3.1622797927461144
3400932434824,PNEUMO 23 SOL INJ SER 1,613.36,61,10.055081967213114
3400932742417,ZYMAFLUOR MYLAN 1MG CPR 100,613.87,907,0.6768136714443219
3400930006467,HYDROXYZINE TVC 25MG CPR 30,614.31,453,1.3560927152317879
3400938844948,"FOSINOPRIL HCTZ EG 20/12,5MG CPR 30",616.4,196,3.144897959183673
3400930086599,EPLERENONE ACC 50MG CPR 90,616.8,15,41.12
3400949739523,XEROQUEL LP 50MG CPR 10,618.89,124,4.991048387096774
3400936246690,DOLKO 1G CPR 8,619.66,671,0.9234873323397913
3400934304392,POTASSIUM GLUCONATE H2 SIROP 250ML 1,620.18,369,1.6807046070460703
3400935599209,SPANOR 100MG CPR 15,625.43,284,2.2022183098591546
3400937903271,"NISISCO 80 MG/12,5 MG CPR 30",628.08,194,3.2375257731958764
3400949006632,QVAR AUTOHALER 100 MICROG (DE) 1,628.1199999999999,37,16.976216216216212
3400930048078,SOLIFENACINE TVC 10MG CPR 30,628.36,133,4.7245112781954886
3400932129904,VAXIGRIP SUSP INJ 1,628.6899999999999,175,3.5925142857142855
3400938630329,RAMIPRIL ARL 10MG CPR 90,628.76,66,9.526666666666667
3400930145739,LEVOCETIRIZINE ZYD 5 MG CPR 14,629.16,763,0.8245871559633027
3400939202099,FENTANYL BGA 100MICROG/H DISP TRANSD 5,629.9599999999999,21,29.998095238095235
3400932234790,ADALATE 10 MG CAPSULE 30,631.38,368,1.7157065217391305
3400938743890,FLUVASTATINE TVC 20MG GELULE 30,638.23,161,3.96416149068323
3400934774416,PENTAVAC PDR ET SUSP INJ 1,638.78,38,16.81
3400926910891,GLICLAZIDE TVC LM 60MG CPR 30,641.04,227,2.823964757709251
3400922191225,ATORVASTATINE ZYF 80MG CPR 90,641.38,52,12.33423076923077
3400927357572,ESOMEPRAZOLE ACF 20MG CPR 28,644.73,174,3.705344827586207
3400930220160,FENTANYL BIOGARAN 300MCG CPR SUB 10,646.9399999999999,25,25.877599999999997
3400927859274,CELECOXIB ARW 200MG GELULE 30,649.67,168,3.867083333333333
3400921938715,"LOSARTAN HCTZ ZYD 50/12,5MG CPR 90",653.13,76,8.593815789473684
3400937801683,TERBINAFINE VEL 250MG CPR 28,655.03,53,12.359056603773585
3400949890774,TERBINAFINE SDZ 250 MG CPR 14,655.77,113,5.803274336283185
3400933998240,"JOSIR LP 0,4MG GELULE 30",656.58,209,3.141531100478469
3400939200668,FENTANYL BGA 50MICROG/H DISP TRANSD 5,657.35,39,16.855128205128207
3400930083468,"MONOPROST 0,005% COLLYRE SOLUTION 1",657.4199999999998,34,19.335882352941173
3400927899195,HYDROXYZINE ARW 25MG CPR 30,659.97,497,1.3279074446680081
3400936915657,XENETIX 350 SOL INJ POC150ML PP 1,660.6,13,50.815384615384616
3400935228451,GLUCOSE MACO 5% SOL INJ P 1L 1,663,259,2.55984555984556
3400927368929,GLICLAZIDE KRKA LM 30MG CPR 60,663.86,95,6.988
3400949245406,RISEDRONATE BGR 35MG CPR 4,666.15,88,7.569886363636363
3400936746381,MIANSERINE ZEN 30MG CPR 30,666.5,195,3.417948717948718
3400939645667,LOSARTAN ZEN 50MG CPR 90,667.77,74,9.023918918918918
3400930034576,DULOXETINE TVS 60MG GELULE 28,671.41,171,3.926374269005848
3400930243916,"IZIXATE 7,5 MG/0,15ML SOL INJ STYLO 1",671.74,74,9.077567567567568
3400934031649,HELICIDINE 10% SIROP FL 250ML 1,672.36,1025,0.6559609756097561
3400926913564,GLICLAZIDE ARW LM 60MG CPR 90,672.81,85,7.9154117647058815
3400930040416,PREGABALINE ARL 75 MG GELULE 56,677.2,66,10.260606060606062
3400941746888,ATORVASTATINE EVO 20MG CPR 90,678.5899999999999,72,9.42486111111111
3400930230060,ONTOZRY 100MG CPR 14,679.6800000000001,22,30.894545454545458
3400936466425,VACCIN BCG AJV PDR ET SOL INJ + NEC 1,684.11,156,4.385320512820513
3400930146958,NEVIRAPINE ACC 400MG CPR LP 30,684.15,17,40.24411764705882
3400932029396,PLUREXID LOC SOL FP 250ML 1,684.15,722,0.9475761772853185
3400936808348,SPIRONOLACTONE SDZ 75MG CPR 30,684.49,222,3.0832882882882884
3400921854466,RABEPRAZOLE ZYD 20MG CPR 14,687.12,386,1.7801036269430053
3400927717246,ESCITALOPRAM ARW 15MG CPR 28,689.03,183,3.765191256830601
3400937206402,"EUPRESSYL 30 MG (URAPIDIL) 1 BOITE DE 180, GELULES",690.62,38,18.17421052631579
3400926797348,TRAMADOL/PARACETAMOL VNP CPR 20,692.21,502,1.3789043824701197
3400939300764,ROPINIROLE ARG 2MG CPR 21,692.83,115,6.024608695652174
3400927716065,ESCITALOPRAM ARW 5MG CPR 28,693.33,211,3.2859241706161137
3400939323947,VALACICLOVIR EG LABO 500MG CPR 10,695.14,121,5.7449586776859505
3400930250075,LACOSAMIDE ZYD 150 MG CPR 56,695.64,19,36.612631578947365
3400933899554,SPOTOF 500MG CPR 20,695.89,373,1.865656836461126
3400949397198,ATORVASTATINE ALM 10MG CPR 30,699.59,198,3.5332828282828284
3400930040546,PREGABALINE ARL 200 MG GELULE 84,710.9,33,21.542424242424243
3400949500093,AZARGA 10MG/5MG/ML COLLYRE ADP MWI 1,712.59,102,6.986176470588235
3400937242530,ENALAPRIL VIATRIS 20 MG CPR 84,714.9,92,7.770652173913043
3400939765815,TRANDOLAPRIL EG 4MG GELULE 30,716.61,176,4.071647727272727
3400939378428,FLUVASTATINE BGA LP 80MG CPR 90,718.51,66,10.886515151515152
3400949001408,TRIATEC 5 MG CPR (AIP BBA) 30,718.7,156,4.607051282051282
3400921922226,PRAVASTATINE EVO 40MG CPR 84,719.22,73,9.852328767123288
3400927551161,CANDESARTAN ARL 16MG CPR 90,719.9,80,8.99875
3400938264913,GABAPENTINE RBX 400MG GELULE 90,721.3399999999999,37,19.495675675675674
3400949762415,OMEPRAZOLE ALM 10MG GELULE 14,725.08,561,1.2924777183600713
3400930047934,SOLIFENACINE TVC 5MG CPR 30,736.22,203,3.6266995073891626
3400930005286,"ALMOTRIPTAN ZYD 12,5MG CPR 6",736.62,162,4.547037037037037
3400949004980,"NATRIXAM 1,5/10MG CPR LM (AIP)(BBF) 90",736.6700000000001,45,16.370444444444445
3400949000661,"GUTRON 2,5MG CPR (AIP)(BBA) 30",739.32,107,6.9095327102803745
3400937521666,GABAPENTINE ARW 100MG GELULE 90,741.48,113,6.561769911504425
3400930191095,PARACETAMOL ARL 1G PDR ORALE SACH 8,742.11,806,0.9207320099255584
3400932014668,SOLUPRED 20MG CPR EFF 20,750.23,312,2.4045833333333335
3400930151365,MOMETASONE EG 50 MICROG SUSP NAS 120 1,750.35,410,1.8301219512195122
3400941724657,ATORVASTATINE EVO 40MG CPR 90,750.37,67,11.19955223880597
3400949002757,XEROQUEL LP 300MG CPR (AIP BBF) 30,753.39,24,31.39125
3400930246467,LANSOPRAZOLE VIATRIS 15MG GELULE GR 30,754.48,203,3.7166502463054187
3400928099877,VAXIGRIPTETRA SUSP INJ SER 0.5ML A/A 10,757.22,382,1.9822513089005236
3400930111079,ROSUVASTATINE KRK 5MG CPR 30,758.27,174,4.357873563218391
3400928099952,MYSOLINE 250MG CPR 60,760.35,140,5.431071428571428
3400949000739,CADUET 5 MG/10 MG CPR (AIP) (BBA) 30,763.16,71,10.748732394366197
3400935802972,VALACICLOVIR CRT 500MG CPR 112,766.26,12,63.855
3400941609244,PANTOPRAZOLE ARL 20 MG CPR 28,767.5,220,3.4886363636363638
3400930244609,"ENOXAPARINE TVC 6000UI/0,6ML INJ SER 10",767.7900000000001,23,33.38217391304348
3400936745490,FENOFIBRATE ZEN 67MG GELULE 60,774.33,243,3.186543209876543
3400936595736,IBUPROFENE SDZ 400MG CPR ENR 30,779.4,566,1.3770318021201413
3400921938074,LOSARTAN HCTZ ZYD 100/25MG CPR 30,783.1800000000001,257,3.04739299610895
3400933730611,"FRAGMINE 7 500UI AXA/0,75ML SOL INJ 2",786.32,96,8.190833333333334
3400938561388,GLICLAZIDE ARL LM 30MG CPR 30,787.6400000000001,202,3.8992079207920796
3400941639579,ROPINIROLE KRK LP 4MG CPR 28,790.8,68,11.629411764705882
3400921644098,"LOSARTAN HCTZ VTS 100/12,5MG CPR 90",791.11,91,8.693516483516484
3400949004454,"NATRIXAM 1,5 MG/10 MG CPR LM (AIP) 30",791.4,121,6.540495867768595
3400949395767,ATORVASTATINE ZYF 80MG CPR 30,791.96,196,4.040612244897959
3400927321214,TRAMADOL/PARACETAMOL EVO CPR 20,792.05,557,1.421992818671454
3400926991975,"CANDESARTAN/HCTZ ZYD 16/12,5 CPR 90",793.14,87,9.116551724137931
3400937340625,RAMIPRIL ARL 10MG CPR 30,796.69,231,3.4488744588744593
3400937726771,AZITHROMYCINE TVC 250MG CPR 6,798.05,134,5.955597014925373
3400927929854,LANSOPRAZOLE SDZ 15MG CPR OROD 14,799.4499999999999,413,1.9357142857142855
3400937907064,NISIS 160 MG CPR 30,799.62,261,3.0636781609195403
3400939520896,"BRIMONIDINE CHV 0,2% COLLYRE 1",802.99,308,2.6071103896103898
3400930585955,GLUCOSE LAV 5% SOL INJ FV 125ML 1,804.88,354,2.273672316384181
3400933373320,UNACIM 1000 MG/500 MG PDR INJ AD IM 1,804.97,211,3.8150236966824647
3400949004935,"NATRIXAM 1,5MG/5MG CPR LM AIP BBF 30",805.24,127,6.340472440944882
3400933488734,LOCERYL 5% VERNIS MEDICAMENTEUX 1,806.1,162,4.975925925925926
3400949002429,HYPERIUM 1MG CPR (AIP) (MWI) 90,808.8699999999999,61,13.260163934426227
3400938845778,GLIMEPIRIDE AHL 1MG CPR 30,809.76,321,2.5226168224299066
3400935197023,DAFALGAN 30 MG/ML PEDIA SOL BUV FL 1,813.52,900,0.9039111111111111
3400927886829,XIGDUO 5MG/1000MG CPR 60,814.2,21,38.77142857142857
3400926822163,RABEPRAZOLE EGL 10MG CPR 14,817.71,396,2.0649242424242424
3400949000586,PERMIXON 160 MG GELULE (AIP MWI BG) 60,818.92,99,8.271919191919192
3400938792058,FLUVASTATINE MYL LP 80MG CPR 90,819.9399999999999,78,10.512051282051281
3400949003976,TEMERIT 5MG CPR (AIP) (BBF) 30,820.68,165,4.9738181818181815
3400949028344,SINGULAIR 10MG CPR (AIP) (BBA) 28,824.63,113,7.297610619469027
3400949500833,EMEND 80 MG ET 125 MG GELULES 2 3,825.22,22,37.51
3400949002412,HYPERIUM 1MG CPR (AIP) (MWI) 30,825.25,165,5.001515151515152
3400926687137,VALSARTAN ARL 40MG CPR 30,826.11,270,3.0596666666666668
3400926911324,GLICLAZIDE TVC LM 60MG CPR 90,827.63,103,8.035242718446602
3400937906463,NISIS 80 MG CPR 30,830.6800000000001,273,3.042783882783883
3400934081446,MOPRAL 20 MG GELULE GASTRO-RESIS 28,831.78,224,3.7133035714285714
3400930250105,LACOSAMIDE ZYD 200 MG CPR 56,832.7800000000001,16,52.048750000000005
3400934065187,MUCOMYST 200MG PDR ORALE SACHET 18,833.1,268,3.1085820895522387
3400938071054,TERBINAFINE ARL 250MG CPR 28,835.74,71,11.770985915492957
3400934198571,IXEL 50MG GELULE 56,838.89,149,5.630134228187919
3400949004553,CLOPIXOL ACTION PROLONGEE 200MG INJ 1,839.16,146,5.747671232876712
3400935124623,GLUCOSE CPF 5% SOL INJ FV 500ML 1,840.71,413,2.0356174334140436
3400937828079,LANSOPRAZOLE ARW 30MG GELULE 14,842.37,446,1.8887219730941704
3400949013265,PERMIXON 160MG GELULE (AIP) (BBF) 180,846.8,42,20.16190476190476
3400949946877,ESOMEPRAZOLE TVC 20MG GELULE 28,846.94,206,4.111359223300971
3400930155363,IVERMECTINE SUBSTIPHARM 3 MG CPR 4,850.4499999999999,148,5.746283783783784
3400934017452,"GLUCOSE AGUETTANT 5 P. 100 1 BOITE DE 1, 500 ML EN",854.07,427,2.0001639344262294
3400936578067,"VENTOLINE 1,25MG/2,5ML SOL INHAL 20",856.57,373,2.2964343163538876
3400949762644,OMEPRAZOLE ALM 10MG GELULE 28,858.36,328,2.6169512195121953
3400921879599,MORPHINE CHL REN 1000 MG INJ 1,858.7800000000001,70,12.268285714285716
3400933905330,EFFERALGANMED 80MG NR PDR ORALE EFF 12,864.85,1150,0.7520434782608696
3400927838453,LEVONOR/ETHINYL EG 100/20MICROG CPR 63,867.82,347,2.500922190201729
3400922166261,IRBESARTAN BGA 150MG CPR PELL 90,869.09,104,8.356634615384616
3400921921045,PRAVASTATINE EVO 10MG CPR 28,869.89,286,3.0415734265734264
3400930236758,CELESTENE 4 MG SOL INJ 1,871.76,866,1.0066512702078523
3400938023909,TERBINAFINE TVC 250MG CPR 28,872.26,69,12.64144927536232
3400930023563,"SODIUM CHL VIAFLO 0,9% INJ POC 500ML 1",872.87,493,1.77052738336714
3400949027682,VOLTARENE LP 75MG CPR (AIP) (BBAES) 30,881.3,218,4.042660550458716
3400930129739,"INHIXA 2000UI AXA/0,2ML INJ SER 2",883.95,275,3.2143636363636365
3400930167410,SITAGLIPTINE ALTER 50 MG CPR 28,885.88,103,8.600776699029126
3400949003204,"AVODART 0,5MG CAPS (AIP)(BBA) 30",887.51,121,7.334793388429752
3400949001248,PERMIXON 160 MG GELULE (AIP BBA LT) 180,887.76,38,23.362105263157893
3400939728506,FOSINOPRIL ARG10MG CPR 30,887.98,282,3.1488652482269504
3400949000708,CADUET 10 MG/10 MG CPR (AIP)(BBA) 30,893.25,85,10.508823529411766
3400926913045,GLICLAZIDE ARW LM 60MG CPR 30,894.31,315,2.839079365079365
3400938439113,BICALUTAMIDE CRT 50MG CPR 30,896.16,24,37.339999999999996
3400921872217,"LOSARTAN HCTZ ARL 50/12,5MG CPR 90",897.15,109,8.230733944954128
3400936122581,METFORMINE CRT 500MG CPR 30,898.11,539,1.666252319109462
3400930115442,"TELMISARTAN/HCTZ ACC 40MG/12,5MG CPR 90",899.16,110,8.174181818181818
3400922489452,RABEPRAZOLE ARW 10MG CPR 28,899.62,258,3.4868992248062014
3400934865237,COMTAN 200MG CPR 100,901.75,25,36.07
3400935584700,INIPOMP 40 MG CPR 14,901.75,439,2.0541002277904328
3400930081679,ETORICOXIB KRK 30 MG CPR 28,902.17,484,1.863987603305785
3400933911881,TOPALGIC 50MG GELULE 30,903.12,315,2.867047619047619
3400935403988,ENALAPRIL VIATRIS 5 MG CPR 28,903.15,411,2.1974452554744524
3400949004584,LIPTRUZET 10 MG/10 MG CPR (AIP) 90,904.8599999999999,11,82.25999999999999
3400934741418,"MULTIHANCE 0,5MMOL/ML SOL INJ 20ML 1",905.3299999999999,18,50.29611111111111
3400949763993,OMEPRAZOLE ALM 20MG GELULE 28,905.79,332,2.7282831325301204
3400949505371,ZYPREXA VELOTAB 5MG CPR (ADP) (BBA) 28,909.4,44,20.668181818181818
3400930149126,VALSARTAN/HCTZ ZYF 160/25MG CPR 90,911.11,102,8.932450980392156
3400927455667,TOPIRAMATE ACC 100 MG CPR 28,911.24,95,9.592
3400936289284,PARACETAMOL COD EG 500/30MG CPR EFF 16,920.47,728,1.2643818681318681
3400941882364,"NARATRIPTAN ZYD 2,5MG CPR 12",925.07,107,8.645514018691589
3400927895814,HYDROXYZINE VIATRIS 25MG CPR 30,926.89,722,1.283781163434903
3400939649221,"LOSARTAN HCTZ ZEN 100/12,5MG CPR 90",929.24,111,8.37153153153153
3400941888458,ESOMEPRAZOLE RBX 20MG CPR 28,929.35,252,3.6878968253968254
3400930046333,QUETIAPINE ZEN LP 50 MG CPR 10,931.13,321,2.9007165109034267
3400935081827,LEVMENTIN 500 MG/50 MG PDR INJ IV 10,933.37,89,10.487303370786517
3400930149201,ALGINATE BICAR SODIUM ARW SACH 10ML 24,934.07,1243,0.7514641995172969
3400949968411,RABEPRAZOLE SDZ 10MG CPR 14,934.71,518,1.8044594594594596
3400949003587,BECOTIDE 250 MICROG SOL INHA AIP MDL 1,937.86,87,10.78
3400922094779,VALSARTAN ZYD 40 MG CPR 30,940.0300000000001,316,2.9747784810126583
3400939200439,FENTANYL BGA 25MICROG/H DISP TRANSD 5,941.05,73,12.89109589041096
3400935447005,NOCTAMIDE 2MG CPR 14,943.5,1397,0.6753758052970651
3400921922516,XARELTO 15 MG CPR 14,944.65,37,25.53108108108108
3400926857813,TRESIBA 200U/ML SOL INJ STYLO 2,946.4,24,39.43333333333333
3400949501649,AZOPT 10MG/ML COLLYRE FL 5ML (ADP2) 1,946.58,315,3.005015873015873
3400939547053,VALACICLOVIR MYP 500MG CPR 42,946.6899999999999,42,22.540238095238095
3400930187586,"ACICLOVIR AGEPHA 3% POM OPHT 4,5G 1",947.15,144,6.577430555555555
3400930085158,PREGABALINE ZTK 25 MG GELULE 84,952.51,163,5.8436196319018405
3400933604202,PROZAC 20 MG/5 ML BUV FL 1,953.07,245,3.8900816326530614
3400927368868,GLICLAZIDE KRKA LM 30MG CPR 30,959.38,248,3.868467741935484
3400934802591,BUSPIRONE VIATRIS 10MG CPR 20,959.52,326,2.9433128834355826
3400938623284,PERINDOPRIL ARW 4MG CPR 90,960.3299999999999,115,8.350695652173913
3400921796124,NICOTINELL FRU EXO 2MG GOM 204,961.4399999999999,62,15.507096774193547
3400936284661,OMEPRAZOLE BGA 20MG GELULE 14,961.57,706,1.3619971671388102
3400939883199,LEVOFLOXACINE ARW 500MG CPR 5,964.96,146,6.609315068493151
3400937713306,"GARDASIL 1 BOITE DE 1, VACCIN PAPILLOMAVIRUS HUMAI",965.09,14,68.935
3400930115664,TELMISARTAN/HCTZ ACC 80MG/25MG CPR 90,965.1099999999999,103,9.37
3400926689667,VALSARTAN ARL 160MG CPR 90,972.96,112,8.687142857142858
3400936014961,SOTALOL ARW 160MG CPR 30,973.86,412,2.36373786407767
3400949004942,"NATRIXAM 1,5MG/5MG CPR LM AIP BBF 90",980.76,62,15.818709677419355
3400937523158,GABAPENTINE ARW 300 MG GELULE 90,983.74,64,15.3709375
3400922413051,"OPRYMEA 0,7MG CPR 30",985.41,62,15.893709677419354
3400932637058,LACTULOSE BIP 10G/15ML SOL BUV SAC 20,985.76,518,1.903011583011583
3400939324487,VALACICLOVIR EG LABO 500MG CPR 112,991,16,61.9375
3400927568251,OMEPRAZOLE ZTL 20MG GELULE 28,992.58,365,2.719397260273973
3400926644314,REPAGLINIDE KRKA 1MG CPR 270,993.4399999999998,56,17.74
3400935504975,ENALAPRIL VIATRIS 20 MG CPR 28,994.54,350,2.841542857142857
3400939131788,"VENLAFAXINE EGL LP 37,5MG GELULE 30",996.08,261,3.8163984674329505
3400930018590,DULOXETINE MYL 60MG GELULE 28,998.4,251,3.9776892430278883
3400949003082,EZETROL 10MG CPR AIP MWI IT 90,1003.6700000000001,28,35.84535714285715
3400936457898,CETIRIZINE TVC 10MG CPR 15,1005.01,1098,0.9153096539162113
3400949000906,PERMIXON 160MG GELULE (AIP BBF SRL) 180,1012.6399999999999,51,19.8556862745098
3400949003594,EZETROL 10MG CPR (AIP)( PHL) 90,1017.3800000000001,27,37.680740740740745
3400930118900,EUTHYROX 175 MICROG CPR 100,1020.5799999999999,137,7.44948905109489
3400937904162,"NISISCO 160 MG/12,5 MG CPR 30",1029.6499999999999,316,3.2583860759493666
3400938563160,GLICLAZIDE SDZ LM 30MG CPR 30,1032.41,265,3.8958867924528304
3400939646909,LOSARTAN ZEN 100MG CPR 90,1035.06,102,10.147647058823528
3400931844143,"SODIUM CHL AGT 0,9% INJ FV 1L 1",1035.25,477,2.170335429769392
3400930115626,TELMISARTAN/HCTZ ACC 80MG/25MG CPR 30,1035.94,320,3.2373125000000003
3400930016688,TOUJEO 300 UI/ML STYLO 1.5ML 5,1036.55,18,57.58611111111111
3400949000531,VOLTARENE LP 75MG CPR (AIP) (MWIES) 30,1037.08,260,3.9887692307692304
3400930167908,ZORYON 10MG SIROP 1,1037.1399999999999,872,1.189380733944954
3400938529562,LOSARTAN ZYD 100MG CPR 90,1038.26,125,8.30608
3400939736198,TERBINAFINE CRT 250MG CPR 14,1041.63,184,5.661032608695653
3400930230046,ONTOZRY 50 MG CPR 14,1041.86,33,31.571515151515147
3400930585894,GLUCOSE LAV 5% SOL INJ FV 1L 1,1044.03,429,2.4336363636363636
3400938993660,LANSOPRAZOLE KRK 15MG GELU 15,1045.48,559,1.870268336314848
3400930005248,CETIRIZINE BGA 10 MG CPR 15,1048.06,729,1.437668038408779
3400949002832,VENTOLINE 100MCG SUSP INH AIP BBA UK 1,1049.42,385,2.725766233766234
3400935629395,DOXYPALU 100MG CPR 28,1050,165,6.363636363636363
3400936679054,GABAPENTINE ARW 400 MG GELULE 90,1053.19,54,19.50351851851852
3400949004065,COVERAM 10MG/5MG CPR (AIP) 90,1054.9099999999999,52,20.286730769230765
3400949115433,PARACETAMOL ARW 500MG CPR EFF 16,1055.19,1243,0.8489058728881738
3400930142783,CLARITHROMYCINE ACC 250MG CPR 10,1062.75,378,2.8115079365079363
3400938622805,PERINDOPRIL ARW 4MG CPR 30,1065.79,327,3.259296636085627
3400938117912,LANSOPRAZOLE TVS 30MG GELULE 7,1065.91,1164,0.9157302405498282
3400937906005,NISIS 40MG CPR 90,1079.27,135,7.994592592592593
3400930464458,GRISEFULINE 250MG CPR 30,1081.26,505,2.1411089108910892
3400949004430,"NATRIXAM 1,5 MG/5 MG LM CPR 30",1084.34,164,6.6118292682926825
3400938984156,"IMETH 2,5MG CPR 24",1085.57,255,4.25713725490196
3400949767786,OMEPRAZOLE KRK 10MG GELULE 14,1088.62,846,1.286784869976359
3400922263526,BRICANYL TURBUHALER 500MCG/DOSE PDR 1,1089.13,450,2.420288888888889
3400949000401,"FEMARA 2,5 MG CPR (AIP)(BBA) 30",1092.1499999999999,27,40.449999999999996
3400935417138,ARAVA 100 MG CPR 3,1097,31,35.38709677419355
3400926644192,"REPAGLINIDE KRKA 0,5 MG CPR 270",1098.99,63,17.444285714285716
3400936156470,"TIGREAT 2,5MG CPR 12",1099.57,115,9.561478260869565
3400927370878,GLICLAZIDE KRKA LM 60MG CPR 90,1100.25,138,7.9728260869565215
3400936613577,GABAPENTINE TVC 600MG CPR 90,1101.26,49,22.47469387755102
3400930086582,EPLERENONE ACC 50MG CPR 30,1101.76,83,13.27421686746988
3400936122871,METFORMINE CRT 500MG CPR 90,1104.6200000000001,272,4.061102941176471
3400936773936,BOOSTRIXTETRA SUSP INJ 0,1105.74,74,14.942432432432433
3400930670682,"METHOTREXATE BLN 2,5 MG CPR 20",1106.44,265,4.175245283018868
3400941513688,"LOSARTAN HCTZ EVO 50/12,5MG CPR 90",1106.71,138,8.01963768115942
3400941987953,ATORVASTATINE EG 10 MG CPR 30,1108.11,330,3.3579090909090907
3400936967816,LAMOTRIGINE SDZ 100MG CPR DISP 30,1110.34,136,8.164264705882353
3400939074566,PANTOPRAZOLE CRT 20MG CPR 28,1119.34,336,3.3313690476190474
3400932725786,NOZINAN 25 MG SOL INJ 5,1121.07,719,1.5592072322670374
3400939367071,TERBINAFINE PFA 1% CREME 1,1121.58,1028,1.0910311284046692
3400936573383,BRICANYL 5MG SOL INHAL UNIDOSE 50,1125.15,95,11.843684210526316
3400927908163,GADOVIST 1MMOL/ML SOL INJ FL 2ML 1,1126.24,91,12.376263736263736
3400922086385,MILNACIPRAN BGA 50MG GELULE 56,1126.68,258,4.366976744186047
3400938942163,DORZOLAMIDE BGA 2% COLLYRE 5ML 1,1129.8200000000002,350,3.228057142857143
3400936583320,BROMAZEPAM SDZ 6MG CPR 30,1130.61,791,1.4293426042983564
3400921938364,LOSARTAN HCTZ ZYD 100/25MG CPR 90,1131.45,133,8.507142857142858
3400930098516,SOLIFENACINE BSI 10MG CPR 30,1139.2,293,3.8880546075085327
3400930174074,LACOSAMIDE EG 50MG CPR 56,1141.32,90,12.681333333333333
